Date,Close, Volume, Open, High, Low
9/24/10,1298.1,99376,1300,1301.6,1290.6
9/23/10,1296.3,94676,1292.2,1297.5,1288.2
9/22/10,1292.1,112978,1295.3,1298,1287.5
9/21/10,1274.3,131937,1277.3,1290.4,1272
9/20/10,1280.8,72914,1281.4,1285.2,1278.8
9/17/10,1277.5,86781,1277.4,1284.4,1273
9/16/10,1273.8,90147,1278.2,1279.5,1266.1
9/15/10,1268.7,94690,1267.7,1270.5,1265.6
9/14/10,1271.7,151885,1260.5,1276.5,1246
9/13/10,1247.1,70360,1243,1251,1242.3
9/10/10,1246.5,92765,1243.5,1253,1237.9
9/9/10,1250.9,109937,1254,1260.5,1243.5
9/8/10,1257.5,96522,1257.8,1264.7,1254.6
9/7/10,1259.3,92267,1257.2,1261.6,1246.4
9/3/10,1251.1,100434,1243.4,1255.6,1239.2
9/2/10,1253.4,60687,1245.6,1255.2,1245.3
9/1/10,1248.1,95565,1252.9,1256.6,1244.1
